problem_name,ptype,xtype,dim,mb,ml,mu,mcon,mlcon,mnlcon,m_ub,m_eq,m_linear_ub,m_linear_eq,m_nonlinear_ub,m_nonlinear_eq,f0,isfeasibility,isgrad,ishess,isjcub,isjceq,ishcub,ishceq,argins,dims,mbs,mls,mus,mcons,mlcons,mnlcons,m_ubs,m_eqs,m_linear_ubs,m_linear_eqs,m_nonlinear_ubs,m_nonlinear_eqs,f0s
POLAK4,n,r,3,0,0,0,3,0,3,3,0,0,0,3,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
POLAK5,n,r,3,0,0,0,2,0,2,2,0,0,0,2,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
POLAK6,n,r,5,0,0,0,4,0,4,4,0,0,0,4,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
POLYGON,n,r,198,396,198,198,5049,99,4950,5049,0,99,0,4950,0,-0.8455340003333306,0,1,1,1,1,1,1,{'NV':25}{'NV':50}{'NV':75},48 98 148,96 196 296,48 98 148,48 98 148,324 1274 2849,24 49 74,300 1225 2775,324 1274 2849,0 0 0,24 49 74,0 0 0,300 1225 2775,0 0 0,-0.8599243883262615 -0.8519461572833357 -0.847833896282372
PORTFL1,l,r,12,24,12,12,1,1,0,0,1,0,1,0,0,0.0254418085643349,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PORTFL2,l,r,12,24,12,12,1,1,0,0,1,0,1,0,0,0.0344699482479489,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PORTFL3,l,r,12,24,12,12,1,1,0,0,1,0,1,0,0,0.0393059935740343,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PORTFL4,l,r,12,24,12,12,1,1,0,0,1,0,1,0,0,0.0309764886089358,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PORTFL6,l,r,12,24,12,12,1,1,0,0,1,0,1,0,0,0.0304796164131326,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PORTSNQP,l,r,100000,100000,100000,0,2,2,0,0,2,0,2,0,0,58331.8333400009,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PORTSQP,l,r,100000,100000,100000,0,1,1,0,0,1,0,1,0,0,58332.3333400009,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
POWELL20,l,r,5000,0,0,0,5000,5000,0,5000,0,5000,0,0,0,0.0,0,1,1,1,1,1,1,{'N':10}{'N':100}{'N':1000},10 100 1000,0 0 0,0 0 0,0 0 0,10 100 1000,10 100 1000,0 0 0,10 100 1000,0 0 0,10 100 1000,0 0 0,0 0 0,0 0 0,0.0 0.0 0.0
POWELLBC,b,r,1000,2000,1000,1000,0,0,0,0,0,0,0,0,0,2323322.94833517,0,1,1,1,1,1,1,{'P':2}{'P':5}{'P':10}{'P':100},4 10 20 200,8 20 40 400,4 10 20 200,4 10 20 200,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,1.1094003924504583 23.90778172664463 170.21661785863884 54980.71636266579
POWELLBSLS,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,1.1352617173483783,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
POWELLSG,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,268750.0,0,1,1,1,1,1,1,{'N':4}{'N':8}{'N':16}{'N':20}{'N':36}{'N':40}{'N':60}{'N':80}{'N':100}{'N':500}{'N':1000}{'N':10000},4 8 16 20 36 40 60 80 100 500 1000 10000,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,215.0 430.0 860.0 1075.0 1935.0 2150.0 3225.0 4300.0 5375.0 26875.0 53750.0 537500.0
POWER,u,r,10000,0,0,0,0,0,0,0,0,0,0,0,0,2500500025000000.0,0,1,1,1,1,1,1,{'N':10}{'N':20}{'N':30}{'N':50}{'N':75}{'N':100}{'N':500}{'N':1000}{'N':5000},10 20 30 50 75 100 500 1000 5000,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,3025.0 44100.0 216225.0 1625625.0 8122500.0 25502500.0 15687562500.0 250500250000.0 156312506250000.0
PRIMAL1,l,r,325,1,1,0,85,85,0,85,0,85,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRIMAL2,l,r,649,1,1,0,96,96,0,96,0,96,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRIMAL3,l,r,745,1,1,0,111,111,0,111,0,111,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRIMAL4,l,r,1489,1,1,0,75,75,0,75,0,75,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRIMALC1,l,r,230,215,215,0,9,9,0,9,0,9,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRIMALC2,l,r,231,229,229,0,7,7,0,7,0,7,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRIMALC5,l,r,287,278,278,0,8,8,0,8,0,8,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRIMALC8,l,r,520,503,503,0,8,8,0,8,0,8,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PROBPENL,b,r,500,1000,500,500,0,0,0,0,0,0,0,0,0,6200100.000077724,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100},10 50 100,20 100 200,10 50 100,10 50 100,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,1600.0000700920687 57600.000076322474 240100.0000771013
PRODPL0,n,r,60,60,60,0,29,25,4,9,20,5,20,4,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PRODPL1,n,r,60,60,60,0,29,25,4,9,20,5,20,4,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PSPDOC,b,r,4,1,0,1,0,0,0,0,0,0,0,0,0,6.324555320336759,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
PT,l,r,2,0,0,0,501,501,0,501,0,501,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QC,l,r,7,14,7,7,4,4,0,4,0,4,0,0,0,-809.8452564370815,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QCNEW,l,r,7,14,7,7,3,3,0,3,0,3,0,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPCBLEND,l,r,83,83,83,0,74,74,0,31,43,31,43,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPCBOEI1,l,r,384,540,384,156,440,440,0,431,9,431,9,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPCBOEI2,l,r,143,197,143,54,185,185,0,181,4,181,4,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPCSTAIR,l,r,385,385,379,6,356,356,0,147,209,147,209,0,0,204468.09009802665,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPNBLEND,l,r,83,83,83,0,74,74,0,31,43,31,43,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPNBOEI1,l,r,384,540,384,156,440,440,0,431,9,431,9,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPNBOEI2,l,r,143,197,143,54,185,185,0,181,4,181,4,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QPNSTAIR,l,r,385,385,379,6,356,356,0,147,209,147,209,0,0,-14856.23390325922,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
QR3DBD,n,r,457,20,20,0,610,0,610,0,610,0,0,0,610,0.0,0,1,1,1,1,1,1,{'M':5}{'M':10},37 127,5 10,5 10,0 0,40 155,0 0,40 155,0 0,40 155,0 0,0 0,0 0,40 155,0.0 0.0
QR3DLS,b,r,610,20,20,0,0,0,0,0,0,0,0,0,0,6.174999999999999,0,1,1,1,1,1,1,{'M':5}{'M':10},40 155,5 10,5 10,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,1.2000000000000002 2.85
QRTQUAD,b,r,5000,2200,1100,1100,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,1,"{'N':12,'M':6}{'N':12,'M':10}{'N':120,'M':6}{'N':120,'M':10}{'N':120,'M':100}{'N':1200,'M':6}{'N':1200,'M':10}{'N':1200,'M':100}{'N':1200,'M':1100}{'N':5000,'M':6}{'N':5000,'M':10}{'N':5000,'M':100}",12 12 120 120 120 1200 1200 1200 1200 5000 5000 5000,12 20 12 20 200 12 20 200 2200 12 20 200,6 10 6 10 100 6 10 100 1100 6 10 100,6 10 6 10 100 6 10 100 1100 6 10 100,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
QUARTC,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,6.240630415166874e+17,0,1,1,1,1,1,1,{'N':25}{'N':100}{'N':500}{'N':1000}{'N':10000},25 100 500 1000 10000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,1431245.0 1854273730.0 6156790168650.0 198504327337300.0 1.9985004332733415e+19
QUDLIN,b,r,5000,10000,5000,5000,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,1,"{'N':12,'M':6}{'N':12,'M':60}{'N':12,'M':600}{'N':12,'M':2500}{'N':12,'M':5000}{'N':120,'M':6}{'N':120,'M':60}{'N':120,'M':600}{'N':120,'M':2500}{'N':120,'M':5000}{'N':1200,'M':6}{'N':1200,'M':60}{'N':1200,'M':600}{'N':1200,'M':2500}{'N':1200,'M':5000}{'N':5000,'M':6}{'N':5000,'M':60}{'N':5000,'M':600}{'N':5000,'M':5000}{'N':10000,'M':6}{'N':10000,'M':60}{'N':10000,'M':600}{'N':10000,'M':2500}{'N':10000,'M':5000}",12 61 601 2501 5001 120 120 601 2501 5001 1200 1200 1200 2501 5001 5000 5000 5000 5001 10000 10000 10000 10000 10000,24 122 1202 5002 10002 240 240 1202 5002 10002 2400 2400 2400 5002 10002 10000 10000 10000 10002 20000 20000 20000 20000 20000,12 61 601 2501 5001 120 120 601 2501 5001 1200 1200 1200 2501 5001 5000 5000 5000 5001 10000 10000 10000 10000 10000,12 61 601 2501 5001 120 120 601 2501 5001 1200 1200 1200 2501 5001 5000 5000 5000 5001 10000 10000 10000 10000 10000,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
RAT42LS,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,19915.852728025675,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
RAT43LS,u,r,4,0,0,0,0,0,0,0,0,0,0,0,0,3066308.192285565,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
RAYBENDL,u,r,2046,0,0,0,0,0,0,0,0,0,0,0,0,98.02582338676416,0,1,1,1,1,1,1,{'NKNOTS':4}{'NKNOTS':11}{'NKNOTS':21}{'NKNOTS':32}{'NKNOTS':64}{'NKNOTS':512},6 20 40 62 126 1022,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,98.57405306691878 98.09878802253803 98.04585199139916 98.0344455785562 98.02797281012867 98.02584867485726
RAYBENDS,u,r,2046,0,0,0,0,0,0,0,0,0,0,0,0,98.02515497624792,0,1,1,1,1,1,1,{'NK':4}{'NK':11}{'NK':26}{'NK':32}{'NK':64}{'NK':512},6 20 50 62 126 1022,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,98.03006908373347 98.02647401506967 98.02592574329775 98.025879826532 98.02579685970574 98.02548630196121
READING1,n,r,4001,8002,4001,4001,2000,0,2000,0,2000,0,0,0,2000,0.0,0,1,1,1,1,1,1,{'N':2}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':5000},5 101 201 1001 2001 10001,10 202 402 2002 4002 20002,5 101 201 1001 2001 10001,5 101 201 1001 2001 10001,2 50 100 500 1000 5000,0 0 0 0 0 0,2 50 100 500 1000 5000,0 0 0 0 0 0,2 50 100 500 1000 5000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,2 50 100 500 1000 5000,0.0 0.0 0.0 0.0 0.0 0.0
READING2,l,r,6001,8002,4001,4001,4000,4000,0,0,4000,0,4000,0,0,0.0,0,1,1,1,1,1,1,{'N':2}{'N':50}{'N':100}{'N':500}{'N':1000},7 151 301 1501 3001,10 202 402 2002 4002,5 101 201 1001 2001,5 101 201 1001 2001,4 100 200 1000 2000,4 100 200 1000 2000,0 0 0 0 0,0 0 0 0 0,4 100 200 1000 2000,0 0 0 0 0,4 100 200 1000 2000,0 0 0 0 0,0 0 0 0 0,0.0 0.0 0.0 0.0 0.0
READING3,n,r,4002,8004,4002,4002,2001,1,2000,0,2001,0,1,0,2000,0.0,0,1,1,1,1,1,1,{'N':2}{'N':5}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':5000},6 12 102 202 1002 2002 10002,12 24 204 404 2004 4004 20004,6 12 102 202 1002 2002 10002,6 12 102 202 1002 2002 10002,3 6 51 101 501 1001 5001,1 1 1 1 1 1 1,2 5 50 100 500 1000 5000,0 0 0 0 0 0 0,3 6 51 101 501 1001 5001,0 0 0 0 0 0 0,1 1 1 1 1 1 1,0 0 0 0 0 0 0,2 5 50 100 500 1000 5000,0.0 0.0 0.0 0.0 0.0 0.0 0.0
READING4,n,r,5000,10000,5000,5000,10000,0,10000,10000,0,0,0,10000,0,0.0192899847692276,0,1,1,1,1,1,1,{'N':2}{'N':50}{'N':100}{'N':500}{'N':1000},2 50 100 500 1000,4 100 200 1000 2000,2 50 100 500 1000,2 50 100 500 1000,4 100 200 1000 2000,0 0 0 0 0,4 100 200 1000 2000,4 100 200 1000 2000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,4 100 200 1000 2000,0 0 0 0 0,-0.01928999999999993 0.019137892579901873 0.01925193558926358 0.01928847694260685 0.019289619231893696
READING5,n,r,5000,10000,5000,5000,5000,0,5000,0,5000,0,0,0,5000,0.0192899847692276,0,1,1,1,1,1,1,{'N':2}{'N':50}{'N':100}{'N':500}{'N':1000},2 50 100 500 1000,4 100 200 1000 2000,2 50 100 500 1000,2 50 100 500 1000,2 50 100 500 1000,0 0 0 0 0,2 50 100 500 1000,0 0 0 0 0,2 50 100 500 1000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,2 50 100 500 1000,-0.01928999999999993 0.019137892579901873 0.01925193558926358 0.01928847694260685 0.019289619231893696
READING6,n,r,101,102,51,51,50,0,50,0,50,0,0,0,50,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
READING7,n,r,1001,1002,501,501,500,0,500,0,500,0,0,0,500,-461.0097966434445,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
READING8,n,r,2001,2002,1001,1001,1000,0,1000,0,1000,0,0,0,1000,-984.1672530539952,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
READING9,n,r,10001,10002,5001,5001,5000,0,5000,0,5000,0,0,0,5000,-0.0015998399999997,0,1,1,1,1,1,1,{'N+1':3}{'N+1':51}{'N+1':101}{'N+1':201}{'N+1':501}{'N+1':1001},5 101 201 401 1001 2001,6 102 202 402 1002 2002,3 51 101 201 501 1001,3 51 101 201 501 1001,2 50 100 200 500 1000,0 0 0 0 0 0,2 50 100 200 500 1000,0 0 0 0 0 0,2 50 100 200 500 1000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,2 50 100 200 500 1000,-0.0012000000000000005 -0.0015839999999999973 -0.0015919999999999964 -0.0015960000000000128 -0.0015984000000000254 -0.0015992000000000321
RK23,n,r,17,6,6,0,11,4,7,0,11,0,4,0,7,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
ROBOT,n,r,7,14,7,7,2,0,2,0,2,0,0,0,2,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
ROBOTARM,n,r,4400,4801,2401,2400,3202,0,3202,0,3202,0,0,0,3202,1.0,0,1,1,1,1,1,1,{'NH':50}{'NH':100}{'NH':200},550 1100 2200,601 1201 2401,301 601 1201,300 600 1200,402 802 1602,0 0 0,402 802 1602,0 0 0,402 802 1602,0 0 0,0 0 0,0 0 0,402 802 1602,1.0 1.0 1.0
ROCKET,n,r,2403,2401,1601,800,2002,0,2002,0,2002,0,0,0,2002,-1.0,0,1,1,1,1,1,1,{'NH':50}{'NH':100}{'NH':200},303 603 1203,301 601 1201,201 401 801,100 200 400,252 502 1002,0 0 0,252 502 1002,0 0 0,252 502 1002,0 0 0,0 0 0,0 0 0,252 502 1002,-1.0 -1.0 -1.0
ROSENBR,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,24.2,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
ROSENBRTU,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,100.98854878811802,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
ROSENMMX,n,r,5,0,0,0,4,0,4,4,0,0,0,4,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
ROSEPETAL,n,r,1000,0,0,0,2000,0,2000,2000,0,0,0,2000,0,2002000.0,0,1,1,1,1,1,1,"{'N':2.0,'R':1.0}{'N':2.0,'R':2.0}{'N':10.0,'R':1.0}{'N':10.0,'R':2.0}{'N':100.0,'R':1.0}{'N':100.0,'R':2.0}{'N':1000.0,'R':1.0}",2 2 10 10 100 100 1000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,0 0 0 0 0 0 0,4 4 20 20 200 200 2000,0 0 0 0 0 0 0,4 4 20 20 200 200 2000,4 4 20 20 200 200 2000,0 0 0 0 0 0 0,0 0 0 0 0 0 0,0 0 0 0 0 0 0,4 4 20 20 200 200 2000,0 0 0 0 0 0 0,3.0 12.0 55.0 220.0 5050.0 20200.0 500500.0
ROSZMAN1LS,u,r,4,0,0,0,0,0,0,0,0,0,0,0,0,8.221790405938677,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
ROTDISC,n,r,892,1243,711,532,1081,721,360,361,720,361,360,0,360,9.340868302257212,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
S268,l,r,5,0,0,0,5,5,0,5,0,5,0,0,0,12048.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
S277-280,l,r,4,4,4,0,4,4,0,4,0,4,0,0,0,0.0,0,1,1,1,1,1,1,{'N':6}{'N':8}{'N':10},6 8 10,6 8 10,6 8 10,0 0 0,6 8 10,6 8 10,0 0 0,6 8 10,0 0 0,6 8 10,0 0 0,0 0 0,0 0 0,0.0 0.0 0.0
S308,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,87.68604814559544,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
S316-322,n,r,2,0,0,0,1,0,1,0,1,0,0,0,1,800.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
S365,n,r,7,4,4,0,5,0,5,5,0,0,0,5,0,6.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
S365MOD,n,r,7,4,4,0,5,0,5,5,0,0,0,5,0,6.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
S368,b,r,8,16,8,8,0,0,0,0,0,0,0,0,0,-0.2067435520636763,0,1,1,1,1,1,1,{'N':50}{'N':100},50 100,100 200,50 100,50 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,-10.00693762919349 -40.8402760413358
SANTALS,b,r,21,42,21,21,0,0,0,0,0,0,0,0,0,1.4306148498085205,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
SARO,n,r,4744,2920,1460,1460,4015,0,4015,0,4015,0,0,0,4015,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
SAROMM,n,r,5110,2190,1460,730,5110,1095,4015,730,4380,730,365,0,4015,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
SAWPATH,n,r,581,0,0,0,774,578,196,196,578,0,578,196,0,1470.5486055552058,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
SBRYBND,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,124904.00002098086,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000},10 50 100 500 1000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,154.00000018858168 1153.9999981123592 2403.999998336884 12404.00000218778 24903.999997045907
SCHMVETT,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,-14294.606058008523,0,1,1,1,1,1,1,{'N':3}{'N':10}{'N':100}{'N':500}{'N':1000}{'N':10000},3 10 100 500 1000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,-2.8600652376966065 -22.880521901572852 -280.28639329426744 -1424.312488372904 -2854.3451072212265 -28594.932246486755
SCOND1LS,b,r,5000,10000,5000,5000,0,0,0,0,0,0,0,0,0,490006.1672089991,0,1,1,1,1,1,1,"{'N':10,'LN':9}{'N':50,'LN':9}{'N':50,'LN':45}{'N':100,'LN':9}{'N':100,'LN':45}{'N':100,'LN':90}{'N':500,'LN':9}{'N':500,'LN':45}{'N':500,'LN':90}{'N':500,'LN':450}{'N':1000,'LN':9}{'N':1000,'LN':45}{'N':1000,'LN':90}{'N':1000,'LN':450}{'N':1000,'LN':900}{'N':5000,'LN':9}{'N':5000,'LN':45}{'N':5000,'LN':90}{'N':5000,'LN':450}{'N':5000,'LN':900}",10 50 50 100 100 100 500 500 500 500 1000 1000 1000 1000 1000 5000 5000 5000 5000 5000,20 100 100 200 200 200 1000 1000 1000 1000 2000 2000 2000 2000 2000 10000 10000 10000 10000 10000,10 50 50 100 100 100 500 500 500 500 1000 1000 1000 1000 1000 5000 5000 5000 5000 5000,10 50 50 100 100 100 500 500 500 500 1000 1000 1000 1000 1000 5000 5000 5000 5000 5000,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,2589173.553748265 622539.1511953796 558150.8205488999 515677.9137189157 511491.8833418238 506259.3453704589 490707.84429821797 490700.93017735326 490692.2875262724 490623.14631762536 490165.6357166556 490165.2018547083 490164.65952727414 490160.32090780116 490154.89763345994 490006.2540852372 490006.2533888345 490006.2525183311 490006.245554304 490006.2368492701
SCOSINE,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,4387.03522672168,0,1,1,1,1,1,1,{'N':10}{'N':100}{'N':1000}{'N':10000},10 100 1000 10000,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,7.898243059607404 86.88067363435619 876.704979367156 8774.948036539308
SCURLY10,u,r,10000,0,0,0,0,0,0,0,0,0,0,0,0,7.0056629189629e+31,0,1,1,1,1,1,1,{'N':10}{'N':100}{'N':1000}{'N':10000}{'N':100000},10 100 1000 10000 100000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,4.246817247368144e+26 8.618521441401704e+28 5.477527102227339e+30 7.0056629189629e+31 7.185207758814426e+32
SCURLY20,u,r,10000,0,0,0,0,0,0,0,0,0,0,0,0,9.031409469514388e+32,0,1,1,1,1,1,1,{'N':100}{'N':1000}{'N':10000}{'N':100000},100 1000 10000 100000,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,2.640605620375788e+29 5.500083559983687e+31 9.031409469514388e+32 9.515619365982317e+33
